sequence_id,event_id,sample_id,state,district,split_partition,is_event_sample,lead_time_hours,forecast_origin,step_index,timestamp,target_6h,target_12h,target_24h,target_48h,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_48h,rain_72h,rain_96h,rain_120h,rain_168h,rain_intensity,rain_acceleration,antecedent_rain_3d,antecedent_rain_7d,api_30d,temperature_2m,soil_moisture,soil_moisture_change_24h,fos,pore_pressure,effective_stress,hydraulic_saturation,seismic_count_24h,max_magnitude_24h,nearest_seismic_distance,slope,aspect,elevation,curvature,soil_porosity,historical_susceptibility,piezometer_pressure,inclinometer_tilt,tilt_rate_24h,ground_displacement,displacement_velocity_24h,acoustic_emission,insar_velocity,ndvi,ndvi_anomaly
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,51,2024-09-10T15:00:00,0,0,0,0,0.0,0.1,6.8999999999999995,9.899999999999999,14.899999999999999,19.3,19.3,19.3,19.3,19.3,0.0,0.0,19.3,19.3,26.055000000000003,23.3,0.401,0.018000000000000016,0.8142136763846575,13.112700000000002,49.2873,0.8354166666666667,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,52,2024-09-10T16:00:00,0,0,0,0,0.0,0.0,1.3,9.899999999999999,14.899999999999999,19.299999999999997,19.3,19.3,19.3,19.3,0.0,0.0,19.3,19.3,26.055000000000003,23.1,0.4,0.017000000000000015,0.8148732414578743,13.080000000000002,49.32000000000001,0.8333333333333334,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,53,2024-09-10T17:00:00,0,0,0,0,0.0,0.0,0.1,9.7,14.9,19.3,19.3,19.3,19.3,19.3,0.0,0.0,19.3,19.3,26.055000000000003,23.0,0.399,0.017000000000000015,0.8155328065310913,13.047300000000002,49.352700000000006,0.83125,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,54,2024-09-10T18:00:00,0,0,0,0,0.0,0.0,0.1,9.6,14.899999999999999,19.299999999999997,19.3,19.3,19.3,19.3,0.0,0.0,19.3,19.3,26.055000000000003,22.9,0.399,0.017000000000000015,0.8155328065310913,13.047300000000002,49.352700000000006,0.83125,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,55,2024-09-10T19:00:00,0,0,0,0,0.0,0.0,0.0,9.499999999999998,14.8,19.0,19.3,19.3,19.3,19.3,0.0,0.0,19.3,19.3,26.055000000000003,22.7,0.398,0.015000000000000013,0.8161923716043081,13.014600000000002,49.385400000000004,0.8291666666666667,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,56,2024-09-10T20:00:00,0,0,0,0,0.0,0.0,0.0,9.2,12.0,18.7,19.3,19.3,19.3,19.3,0.0,0.0,19.3,19.3,26.055000000000003,22.5,0.398,-0.010999999999999954,0.8161923716043081,13.014600000000002,49.385400000000004,0.8291666666666667,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,57,2024-09-10T21:00:00,0,0,0,0,0.0,0.0,0.0,6.8999999999999995,10.399999999999999,18.7,19.3,19.3,19.3,19.3,0.0,0.0,19.3,19.3,26.055000000000003,22.3,0.397,-0.021999999999999964,0.8168519366775251,12.981900000000003,49.4181,0.8270833333333334,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,58,2024-09-10T22:00:00,0,0,0,0,0.0,0.0,0.0,1.3,10.3,18.7,19.3,19.3,19.3,19.3,0.0,0.0,19.3,19.3,26.055000000000003,22.0,0.397,-0.01599999999999996,0.8168519366775251,12.981900000000003,49.4181,0.8270833333333334,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,59,2024-09-10T23:00:00,0,0,0,0,0.0,0.0,0.0,0.1,10.2,18.7,19.3,19.3,19.3,19.3,0.0,0.0,19.3,19.3,26.055000000000003,22.2,0.396,-0.013999999999999957,0.8175115017507419,12.949200000000003,49.4508,0.8250000000000001,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,60,2024-09-11T00:00:00,0,0,0,0,0.0,0.0,0.0,0.1,10.200000000000001,18.7,19.3,19.3,19.3,19.3,0.0,0.0,19.3,19.3,26.055000000000003,22.2,0.396,-0.011999999999999955,0.8175115017507419,12.949200000000003,49.4508,0.8250000000000001,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,61,2024-09-11T01:00:00,0,0,0,0,0.0,0.0,0.0,0.0,10.099999999999998,18.7,19.3,19.3,19.3,19.3,0.0,0.0,19.3,19.3,26.055000000000003,23.8,0.388,-0.023999999999999966,0.8227880223364773,12.687600000000002,49.7124,0.8083333333333333,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,62,2024-09-11T02:00:00,0,0,0,0,0.1,0.1,0.1,0.1,10.099999999999998,18.799999999999997,19.400000000000002,19.400000000000002,19.400000000000002,19.400000000000002,0.1,0.1,19.400000000000002,19.400000000000002,26.190000000000005,25.4,0.389,-0.020999999999999963,0.8221284572632604,12.720300000000002,49.679700000000004,0.8104166666666667,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,63,2024-09-11T03:00:00,0,0,0,0,0.0,0.1,0.1,0.1,10.0,18.799999999999997,19.4,19.4,19.4,19.4,0.0,-0.1,19.4,19.4,26.19,26.6,0.388,-0.020999999999999963,0.8227880223364773,12.687600000000002,49.7124,0.8083333333333333,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,64,2024-09-11T04:00:00,0,0,0,0,0.1,0.2,0.2,0.2,10.1,18.799999999999997,19.5,19.5,19.5,19.5,0.1,0.1,19.5,19.5,26.325000000000003,27.4,0.387,-0.019999999999999962,0.8234475874096944,12.654900000000001,49.74510000000001,0.80625,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,65,2024-09-11T05:00:00,0,0,0,0,0.0,0.1,0.2,0.2,9.899999999999999,18.7,19.5,19.5,19.5,19.5,0.0,-0.1,19.5,19.5,26.325000000000003,28.3,0.386,-0.019000000000000017,0.8241071524829111,12.622200000000001,49.777800000000006,0.8041666666666667,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,66,2024-09-11T06:00:00,0,0,0,0,0.0,0.1,0.2,0.2,9.799999999999999,18.7,19.5,19.5,19.5,19.5,0.0,0.0,19.5,19.5,26.325000000000003,29.1,0.384,-0.020000000000000018,0.825426282629345,12.556800000000003,49.8432,0.8,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,67,2024-09-11T07:00:00,0,0,0,0,0.0,0.0,0.2,0.2,9.7,18.7,19.5,19.5,19.5,19.5,0.0,0.0,19.5,19.5,26.325000000000003,29.6,0.382,-0.020000000000000018,0.8267454127757788,12.491400000000002,49.90860000000001,0.7958333333333334,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,68,2024-09-11T08:00:00,0,0,0,0,0.0,0.0,0.1,0.2,9.399999999999999,18.0,19.5,19.5,19.5,19.5,0.0,0.0,19.5,19.5,26.325000000000003,29.0,0.381,-0.02100000000000002,0.8274049778489958,12.458700000000002,49.941300000000005,0.7937500000000001,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,69,2024-09-11T09:00:00,0,0,0,0,2.6,2.6,2.7,2.8000000000000003,9.7,19.9,22.1,22.1,22.1,22.1,2.6,2.6,22.1,22.1,29.835000000000004,25.6,0.398,-0.01699999999999996,0.8161923716043081,13.014600000000002,49.385400000000004,0.8291666666666667,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,70,2024-09-11T10:00:00,0,0,0,0,1.1,3.7,3.7,3.9000000000000004,5.2,19.2,23.200000000000003,23.200000000000003,23.200000000000003,23.200000000000003,1.1,-1.5,23.200000000000003,23.200000000000003,31.320000000000007,25.0,0.407,-0.02300000000000002,0.810256285945356,13.308900000000001,49.091100000000004,0.8479166666666667,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,71,2024-09-11T11:00:00,0,0,0,0,0.1,3.8000000000000003,3.8000000000000003,4.0,4.1000000000000005,19.1,23.299999999999997,23.299999999999997,23.299999999999997,23.299999999999997,0.1,-1.0,23.299999999999997,23.299999999999997,31.455,24.8,0.405,-0.01699999999999996,0.8115754160917898,13.243500000000004,49.1565,0.8437500000000001,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,72,2024-09-11T12:00:00,0,0,0,0,0.0,1.2000000000000002,3.8000000000000003,4.0,4.1,18.999999999999996,23.299999999999997,23.299999999999997,23.299999999999997,23.299999999999997,0.0,-0.1,23.299999999999997,23.299999999999997,31.455,24.3,0.403,-0.014999999999999958,0.8128945462382237,13.178100000000004,49.221900000000005,0.8395833333333335,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,73,2024-09-11T13:00:00,0,0,0,0,0.0,0.1,3.8000000000000003,4.0,4.0,18.9,23.299999999999997,23.299999999999997,23.299999999999997,23.299999999999997,0.0,0.0,23.299999999999997,23.299999999999997,31.455,24.3,0.401,-0.0020000000000000018,0.8142136763846575,13.112700000000002,49.2873,0.8354166666666667,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,74,2024-09-11T14:00:00,0,0,0,0,0.0,0.0,3.8000000000000003,3.9000000000000004,4.0,18.9,23.299999999999997,23.299999999999997,23.299999999999997,23.299999999999997,0.0,0.0,23.299999999999997,23.299999999999997,31.455,24.0,0.4,-0.0020000000000000018,0.8148732414578743,13.080000000000002,49.32000000000001,0.8333333333333334,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,75,2024-09-11T15:00:00,0,0,0,0,0.0,0.0,1.2000000000000002,3.9000000000000004,4.0,18.9,23.299999999999997,23.299999999999997,23.299999999999997,23.299999999999997,0.0,0.0,23.299999999999997,23.299999999999997,31.455,23.9,0.399,-0.0020000000000000018,0.8155328065310913,13.047300000000002,49.352700000000006,0.83125,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,76,2024-09-11T16:00:00,0,0,0,0,0.0,0.0,0.1,3.8000000000000003,4.0,18.9,23.299999999999997,23.299999999999997,23.299999999999997,23.299999999999997,0.0,0.0,23.299999999999997,23.299999999999997,31.455,23.7,0.399,-0.0010000000000000009,0.8155328065310913,13.047300000000002,49.352700000000006,0.83125,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,77,2024-09-11T17:00:00,0,0,0,0,0.0,0.0,0.0,3.8000000000000003,4.0,18.9,23.299999999999997,23.299999999999997,23.299999999999997,23.299999999999997,0.0,0.0,23.299999999999997,23.299999999999997,31.455,23.5,0.398,-0.0010000000000000009,0.8161923716043081,13.014600000000002,49.385400000000004,0.8291666666666667,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,78,2024-09-11T18:00:00,0,0,0,0,0.0,0.0,0.0,3.8000000000000003,4.0,18.9,23.299999999999997,23.299999999999997,23.299999999999997,23.299999999999997,0.0,0.0,23.299999999999997,23.299999999999997,31.455,23.0,0.398,-0.0010000000000000009,0.8161923716043081,13.014600000000002,49.385400000000004,0.8291666666666667,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,79,2024-09-11T19:00:00,0,0,0,0,0.0,0.0,0.0,3.8000000000000003,4.0,18.799999999999997,23.0,23.299999999999997,23.299999999999997,23.299999999999997,0.0,0.0,23.0,23.299999999999997,31.455,22.8,0.397,-0.0010000000000000009,0.8168519366775251,12.981900000000003,49.4181,0.8270833333333334,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,80,2024-09-11T20:00:00,0,0,0,0,0.1,0.1,0.1,3.9000000000000004,4.1000000000000005,16.099999999999998,22.799999999999997,23.4,23.4,23.4,0.1,0.1,22.799999999999997,23.4,31.59,22.5,0.397,-0.0010000000000000009,0.8168519366775251,12.981900000000003,49.4181,0.8270833333333334,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,81,2024-09-11T21:00:00,0,0,0,0,0.0,0.1,0.1,1.3000000000000003,4.1000000000000005,14.5,22.799999999999997,23.4,23.4,23.4,0.0,-0.1,22.799999999999997,23.4,31.59,22.5,0.397,0.0,0.8168519366775251,12.981900000000003,49.4181,0.8270833333333334,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,82,2024-09-11T22:00:00,0,0,0,0,0.0,0.1,0.1,0.2,4.1000000000000005,14.399999999999999,22.799999999999997,23.4,23.4,23.4,0.0,0.0,22.799999999999997,23.4,31.59,22.2,0.397,0.0,0.8168519366775251,12.981900000000003,49.4181,0.8270833333333334,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,83,2024-09-11T23:00:00,0,0,0,0,0.0,0.0,0.1,0.1,4.1000000000000005,14.299999999999997,22.799999999999997,23.4,23.4,23.4,0.0,0.0,22.799999999999997,23.4,31.59,22.1,0.396,0.0,0.8175115017507419,12.949200000000003,49.4508,0.8250000000000001,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,84,2024-09-12T00:00:00,0,0,0,0,0.0,0.0,0.1,0.1,4.1000000000000005,14.299999999999999,22.799999999999997,23.4,23.4,23.4,0.0,0.0,22.799999999999997,23.4,31.59,22.1,0.396,0.0,0.8175115017507419,12.949200000000003,49.4508,0.8250000000000001,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,85,2024-09-12T01:00:00,0,0,0,0,0.0,0.0,0.1,0.1,4.1000000000000005,14.2,22.799999999999997,23.4,23.4,23.4,0.0,0.0,22.799999999999997,23.4,31.59,23.6,0.408,0.019999999999999962,0.8095967208721392,13.3416,49.058400000000006,0.85,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,86,2024-09-12T02:00:00,0,0,0,0,0.0,0.0,0.0,0.1,4.0,14.1,22.799999999999997,23.4,23.4,23.4,0.0,0.0,22.799999999999997,23.4,31.59,25.0,0.407,0.01799999999999996,0.810256285945356,13.308900000000001,49.091100000000004,0.8479166666666667,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,87,2024-09-12T03:00:00,0,0,0,0,0.0,0.0,0.0,0.1,4.0,14.0,22.799999999999997,23.4,23.4,23.4,0.0,0.0,22.799999999999997,23.4,31.59,26.5,0.406,0.018000000000000016,0.810915851018573,13.276200000000003,49.1238,0.8458333333333334,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,88,2024-09-12T04:00:00,0,0,0,0,0.1,0.1,0.1,0.2,4.0,14.1,22.799999999999997,23.5,23.5,23.5,0.1,0.1,22.799999999999997,23.5,31.725,27.2,0.405,0.018000000000000016,0.8115754160917898,13.243500000000004,49.1565,0.8437500000000001,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,89,2024-09-12T05:00:00,0,0,0,0,0.2,0.30000000000000004,0.30000000000000004,0.4,4.2,14.1,22.9,23.7,23.7,23.7,0.2,0.1,22.9,23.7,31.995,27.4,0.405,0.019000000000000017,0.8115754160917898,13.243500000000004,49.1565,0.8437500000000001,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,90,2024-09-12T06:00:00,0,0,0,0,0.0,0.30000000000000004,0.30000000000000004,0.4,4.2,14.0,22.9,23.7,23.7,23.7,0.0,-0.2,22.9,23.7,31.995,27.7,0.404,0.020000000000000018,0.8122349811650068,13.210800000000004,49.1892,0.8416666666666668,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,91,2024-09-12T07:00:00,0,0,0,0,0.0,0.2,0.30000000000000004,0.4,4.2,13.9,22.9,23.7,23.7,23.7,0.0,0.0,22.9,23.7,31.995,27.3,0.402,0.020000000000000018,0.8135541113114406,13.145400000000004,49.2546,0.8375000000000001,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,92,2024-09-12T08:00:00,0,0,0,0,0.0,0.0,0.30000000000000004,0.30000000000000004,4.2,13.6,22.199999999999996,23.7,23.7,23.7,0.0,0.0,22.199999999999996,23.7,31.995,28.8,0.4,0.019000000000000017,0.8148732414578743,13.080000000000002,49.32000000000001,0.8333333333333334,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,93,2024-09-12T09:00:00,0,0,0,0,0.0,0.0,0.30000000000000004,0.30000000000000004,1.6,11.299999999999999,21.5,23.7,23.7,23.7,0.0,0.0,21.5,23.7,31.995,29.0,0.398,0.0,0.8161923716043081,13.014600000000002,49.385400000000004,0.8291666666666667,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,94,2024-09-12T10:00:00,0,0,0,0,0.0,0.0,0.2,0.30000000000000004,0.5,5.7,19.7,23.7,23.7,23.7,0.0,0.0,19.7,23.7,31.995,29.0,0.397,-0.009999999999999953,0.8168519366775251,12.981900000000003,49.4181,0.8270833333333334,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,95,2024-09-12T11:00:00,0,0,0,0,9.3,9.3,9.3,9.600000000000001,9.700000000000001,13.8,28.8,33.0,33.0,33.0,9.3,9.3,28.8,33.0,44.550000000000004,24.7,0.43,0.024999999999999967,0.795086289261367,14.061000000000002,48.339000000000006,0.8958333333333334,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,96,2024-09-12T12:00:00,0,0,0,0,0.2,9.5,9.5,9.8,9.9,14.000000000000002,28.9,33.2,33.2,33.2,0.2,-9.100000000000001,28.9,33.2,44.82000000000001,23.6,0.421,0.01799999999999996,0.8010223749203191,13.7667,48.633300000000006,0.8770833333333333,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,97,2024-09-12T13:00:00,0,0,0,0,0.1,9.6,9.6,9.9,10.0,14.000000000000002,28.9,33.300000000000004,33.300000000000004,33.300000000000004,0.1,-0.1,28.9,33.300000000000004,44.955000000000005,26.0,0.412,0.010999999999999954,0.8069584605792716,13.4724,48.927600000000005,0.8583333333333333,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,98,2024-09-12T14:00:00,0,0,0,0,0.6,0.9,10.2,10.5,10.600000000000001,14.600000000000001,29.5,33.9,33.900000000000006,33.900000000000006,0.6,0.5,29.5,33.900000000000006,45.76500000000001,25.4,0.414,0.013999999999999957,0.8056393304328378,13.537799999999999,48.86220000000001,0.8624999999999999,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,99,2024-09-12T15:00:00,0,0,0,0,0.1,0.7999999999999999,10.299999999999999,10.6,10.700000000000001,14.700000000000001,29.6,34.0,34.00000000000001,34.00000000000001,0.1,-0.5,29.6,34.00000000000001,45.90000000000001,25.6,0.412,0.012999999999999956,0.8069584605792716,13.4724,48.927600000000005,0.8583333333333333,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,100,2024-09-12T16:00:00,0,0,0,0,0.0,0.7,10.299999999999999,10.499999999999998,10.700000000000001,14.700000000000001,29.6,34.0,34.00000000000001,34.00000000000001,0.0,-0.1,29.6,34.00000000000001,45.90000000000001,24.8,0.41,0.010999999999999954,0.8082775907257054,13.407,48.99300000000001,0.8541666666666666,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,101,2024-09-12T17:00:00,0,0,0,0,0.0,0.1,1.0,10.3,10.7,14.700000000000003,29.6,34.0,34.00000000000001,34.00000000000001,0.0,0.0,29.6,34.00000000000001,45.90000000000001,24.4,0.409,0.010999999999999954,0.8089371557989222,13.3743,49.02570000000001,0.8520833333333333,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,102,2024-09-12T18:00:00,0,0,0,0,0.0,0.0,0.7999999999999999,10.299999999999999,10.700000000000001,14.700000000000001,29.6,34.0,34.00000000000001,34.00000000000001,0.0,0.0,29.6,34.00000000000001,45.90000000000001,24.2,0.408,0.009999999999999953,0.8095967208721392,13.3416,49.058400000000006,0.85,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
SEQ_CTRL-18_168H,NONE,CTRL-18,Tripura,North Tripura,TEST,0,9999.0,2024-09-15T12:00:00,103,2024-09-12T19:00:00,0,0,0,0,0.0,0.0,0.7,10.3,10.700000000000001,14.700000000000001,29.5,33.7,34.0,34.0,0.0,0.0,29.5,34.0,45.900000000000006,24.0,0.407,0.009999999999999953,0.810256285945356,13.308900000000001,49.091100000000004,0.8479166666666667,0,0.0,300.0,34.0,190.0,680.0,-0.03,0.48,0.79,,,,,,,,,
