sequence_id,event_id,sample_id,sector_id,state,district,latitude,longitude,forecast_origin,step_index,hours_to_origin,timestamp,split_partition,is_event_sample,lead_time_hours,target_6h,target_12h,target_24h,target_48h,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_48h,rain_72h,antecedent_rain_3d,antecedent_rain_7d,api_30d,rain_intensity,fos,soil_moisture,soil_porosity,pore_pressure,effective_stress,hydraulic_saturation,tilt,tilt_rate_24h,ground_displacement,displacement_velocity_24h,slope,aspect,elevation,curvature,ndvi,ndvi_anomaly,insar_velocity,seismic_count_24h,max_magnitude_24h,nearest_seismic_distance,historical_susceptibility
SEQ_HIST_EV-08_Tminus36h,EV-08,EV-08_T36h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-14T21:00:00+00:00,68,-3,2022-05-14T18:00:00+00:00,TRAIN,1,36,0,0,0,1,0.1,0.5,1.4000000000000001,6.899999999999999,30.9,49.1,67.89999999999999,67.89999999999999,107.10000000000001,74.905625006212,0.1,0.8147859012419209,0.499,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus36h,EV-08,EV-08_T36h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-14T21:00:00+00:00,69,-2,2022-05-14T19:00:00+00:00,TRAIN,1,36,0,0,0,1,1.2,1.4,2.3,7.799999999999999,31.6,50.10000000000001,68.0,68.0,108.3,75.913625006212,1.2,0.8147859012419209,0.51,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus36h,EV-08,EV-08_T36h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-14T21:00:00+00:00,70,-1,2022-05-14T20:00:00+00:00,TRAIN,1,36,0,0,0,1,2.1,3.4000000000000004,4.4,8.4,32.5,51.7,69.1,69.1,110.4,77.67762500621201,2.1,0.8147859012419209,0.513,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus36h,EV-08,EV-08_T36h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-14T21:00:00+00:00,71,0,2022-05-14T21:00:00+00:00,TRAIN,1,36,0,0,0,1,3.0,6.3,6.8,8.4,34.8,54.4,70.9,70.9,113.4,80.19762500621201,3.0,0.8147859012419209,0.51,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,0,-71,2022-05-12T10:00:00+00:00,TRAIN,1,24,0,0,1,1,0.0,0.2,1.1,8.399999999999999,41.599999999999994,49.8,53.8,53.8,71.69999999999999,51.60905131265874,0.0,0.8147859012419209,0.481,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,1,-70,2022-05-12T11:00:00+00:00,TRAIN,1,24,0,0,1,1,0.1,0.2,0.7999999999999999,4.399999999999999,41.599999999999994,49.9,53.9,53.9,71.79999999999998,51.69305131265874,0.1,0.8147859012419209,0.48,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,2,-69,2022-05-12T12:00:00+00:00,TRAIN,1,24,0,0,1,1,0.0,0.1,0.4,1.6,41.5,49.89999999999999,53.9,53.9,71.8,51.69305131265874,0.0,0.8147859012419209,0.484,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,3,-68,2022-05-12T13:00:00+00:00,TRAIN,1,24,0,0,1,1,0.1,0.2,0.4,1.6,33.0,49.9,54.0,54.0,71.89999999999999,51.77705131265874,0.1,0.8147859012419209,0.483,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,4,-67,2022-05-12T14:00:00+00:00,TRAIN,1,24,0,0,1,1,0.0,0.1,0.30000000000000004,1.5000000000000002,30.299999999999997,49.8,54.0,54.0,71.9,51.77705131265874,0.0,0.8147859012419209,0.482,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,5,-66,2022-05-12T15:00:00+00:00,TRAIN,1,24,0,0,1,1,0.1,0.2,0.30000000000000004,1.5000000000000002,25.8,47.1,54.1,54.1,72.0,51.86105131265874,0.1,0.8147859012419209,0.482,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,6,-65,2022-05-12T16:00:00+00:00,TRAIN,1,24,0,0,1,1,0.1,0.2,0.4,1.5000000000000002,25.0,45.8,54.199999999999996,54.199999999999996,72.1,51.94505131265874,0.1,0.8147859012419209,0.481,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,7,-64,2022-05-12T17:00:00+00:00,TRAIN,1,24,0,0,1,1,0.1,0.30000000000000004,0.4,1.2,24.6,45.7,54.199999999999996,54.199999999999996,72.19999999999999,52.02905131265874,0.1,0.8147859012419209,0.481,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,8,-63,2022-05-12T18:00:00+00:00,TRAIN,1,24,0,0,1,1,0.6,0.8,1.0,1.4,18.8,46.099999999999994,54.2,54.2,72.8,52.53305131265874,0.6,0.8147859012419209,0.484,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,9,-62,2022-05-12T19:00:00+00:00,TRAIN,1,24,0,0,1,1,0.2,0.8999999999999999,1.1,1.4999999999999998,17.9,46.2,53.800000000000004,53.800000000000004,73.0,52.70105131265874,0.2,0.8147859012419209,0.484,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,10,-61,2022-05-12T20:00:00+00:00,TRAIN,1,24,0,0,1,1,0.5,1.3,1.6,1.9,17.4,46.6,53.9,53.9,73.5,53.12105131265874,0.5,0.8147859012419209,0.486,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,11,-60,2022-05-12T21:00:00+00:00,TRAIN,1,24,0,0,1,1,0.3,1.0,1.8,2.1,16.5,46.8,54.0,54.0,73.8,53.37305131265874,0.3,0.8147859012419209,0.487,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,12,-59,2022-05-12T22:00:00+00:00,TRAIN,1,24,0,0,1,1,1.3,2.1,3.0,3.3999999999999995,11.799999999999999,48.0,55.1,55.1,75.1,54.465051312658744,1.3,0.8147859012419209,0.499,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,13,-58,2022-05-12T23:00:00+00:00,TRAIN,1,24,0,0,1,1,1.2,2.8,4.1000000000000005,4.5,8.9,49.099999999999994,56.0,56.0,76.3,55.47305131265874,1.2,0.8147859012419209,0.508,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,14,-57,2022-05-13T00:00:00+00:00,TRAIN,1,24,0,0,1,1,0.7,3.2,4.2,5.2,6.8,48.9,56.1,56.1,77.0,47.185363102633346,0.7,0.8147859012419209,0.495,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,15,-56,2022-05-13T01:00:00+00:00,TRAIN,1,24,0,0,1,1,1.5,3.4,5.5,6.6000000000000005,8.2,49.599999999999994,57.2,57.2,78.5,48.445363102633344,1.5,0.8147859012419209,0.508,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,16,-55,2022-05-13T02:00:00+00:00,TRAIN,1,24,0,0,1,1,0.8,3.0,5.8,7.3999999999999995,8.899999999999999,50.3,57.5,57.5,79.30000000000001,49.11736310263335,0.8,0.8147859012419209,0.507,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,17,-54,2022-05-13T03:00:00+00:00,TRAIN,1,24,0,0,1,1,0.7,3.0,6.2,8.0,9.5,50.9,58.2,58.2,79.9,49.70536310263334,0.7,0.8147859012419209,0.506,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,18,-53,2022-05-13T04:00:00+00:00,TRAIN,1,24,0,0,1,1,0.6,2.1,5.5,8.5,10.0,51.3,58.8,58.8,80.4,50.20936310263335,0.6,0.8147859012419209,0.504,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,19,-52,2022-05-13T05:00:00+00:00,TRAIN,1,24,0,0,1,1,0.5,1.7999999999999998,4.8,8.9,10.1,51.699999999999996,59.3,59.3,80.8,50.62936310263335,0.5,0.8147859012419209,0.503,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,20,-51,2022-05-13T06:00:00+00:00,TRAIN,1,24,0,0,1,1,0.5,1.6,4.6,8.799999999999999,10.2,52.0,59.800000000000004,59.800000000000004,81.2,51.04936310263334,0.5,0.8147859012419209,0.502,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,21,-50,2022-05-13T07:00:00+00:00,TRAIN,1,24,0,0,1,1,0.3,1.3,3.4,8.9,10.4,52.199999999999996,60.0,60.0,81.4,51.301363102633346,0.3,0.8147859012419209,0.5,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,22,-49,2022-05-13T08:00:00+00:00,TRAIN,1,24,0,0,1,1,0.4,1.2000000000000002,2.9999999999999996,8.8,10.7,52.4,60.400000000000006,60.400000000000006,81.80000000000001,51.637363102633344,0.4,0.8147859012419209,0.499,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,23,-48,2022-05-13T09:00:00+00:00,TRAIN,1,24,0,0,1,1,1.8,2.5,4.1000000000000005,10.300000000000002,12.4,54.099999999999994,62.2,62.2,83.6,53.149363102633345,1.8,0.8147859012419209,0.508,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,24,-47,2022-05-13T10:00:00+00:00,TRAIN,1,24,0,0,1,1,1.6,3.8000000000000003,5.1,10.6,14.0,55.6,63.800000000000004,63.800000000000004,85.19999999999999,54.493363102633346,1.6,0.8147859012419209,0.515,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,25,-46,2022-05-13T11:00:00+00:00,TRAIN,1,24,0,0,1,1,0.8,4.2,5.3999999999999995,10.200000000000001,14.700000000000001,56.3,64.6,64.6,86.0,55.16536310263334,0.8,0.8147859012419209,0.514,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,26,-45,2022-05-13T12:00:00+00:00,TRAIN,1,24,0,0,1,1,1.0,3.4000000000000004,5.8999999999999995,10.5,15.7,57.2,65.6,65.6,87.0,56.005363102633346,1.0,0.8147859012419209,0.504,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,27,-44,2022-05-13T13:00:00+00:00,TRAIN,1,24,0,0,1,1,0.7,2.5,6.300000000000001,9.7,16.3,49.3,66.19999999999999,66.19999999999999,87.7,56.59336310263335,0.7,0.8147859012419209,0.508,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,28,-43,2022-05-13T14:00:00+00:00,TRAIN,1,24,0,0,1,1,0.7,2.4,6.6000000000000005,9.599999999999998,17.0,47.3,66.8,66.8,88.4,57.18136310263334,0.7,0.8147859012419209,0.51,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,29,-42,2022-05-13T15:00:00+00:00,TRAIN,1,24,0,0,1,1,0.5,1.9,5.300000000000001,9.4,17.4,43.2,64.5,64.5,88.89999999999999,57.60136310263334,0.5,0.8147859012419209,0.509,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,30,-41,2022-05-13T16:00:00+00:00,TRAIN,1,24,0,0,1,1,0.5,1.7,4.2,9.3,17.799999999999997,42.8,63.599999999999994,63.599999999999994,89.4,58.021363102633345,0.5,0.8147859012419209,0.508,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,31,-40,2022-05-13T17:00:00+00:00,TRAIN,1,24,0,0,1,1,0.4,1.4,3.8,9.200000000000001,18.1,42.699999999999996,63.8,63.8,89.8,58.35736310263334,0.4,0.8147859012419209,0.507,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,32,-39,2022-05-13T18:00:00+00:00,TRAIN,1,24,0,0,1,1,0.7,1.6,3.5,9.4,18.2,37.0,64.29999999999998,64.29999999999998,90.49999999999999,58.945363102633344,0.7,0.8147859012419209,0.509,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,33,-38,2022-05-13T19:00:00+00:00,TRAIN,1,24,0,0,1,1,0.5,1.6,3.3,9.6,18.5,36.4,64.69999999999999,64.69999999999999,91.0,59.365363102633346,0.5,0.8147859012419209,0.509,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,34,-37,2022-05-13T20:00:00+00:00,TRAIN,1,24,0,0,1,1,1.2,2.4,3.8,10.399999999999999,19.200000000000003,36.599999999999994,65.8,65.8,92.19999999999999,60.37336310263334,1.2,0.8147859012419209,0.515,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,35,-36,2022-05-13T21:00:00+00:00,TRAIN,1,24,0,0,1,1,0.7,2.4,4.0,9.3,19.6,36.099999999999994,66.39999999999999,66.39999999999999,92.79999999999998,60.96136310263334,0.7,0.8147859012419209,0.512,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,36,-35,2022-05-13T22:00:00+00:00,TRAIN,1,24,0,0,1,1,0.8,2.7,4.3,8.500000000000002,19.1,30.9,67.1,67.1,93.4,61.63336310263334,0.8,0.8147859012419209,0.514,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,37,-34,2022-05-13T23:00:00+00:00,TRAIN,1,24,0,0,1,1,1.0,2.5,4.8999999999999995,8.7,18.9,27.8,68.0,68.0,89.6,62.47336310263334,1.0,0.8147859012419209,0.515,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,38,-33,2022-05-14T00:00:00+00:00,TRAIN,1,24,0,0,1,1,0.8,2.6,5.0,8.5,19.0,25.8,67.9,67.9,81.8,53.149625006212005,0.8,0.8147859012419209,0.518,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,39,-32,2022-05-14T01:00:00+00:00,TRAIN,1,24,0,0,1,1,1.2,3.0,5.7,8.999999999999998,18.700000000000003,26.9,68.3,68.3,83.0,54.15762500621201,1.2,0.8147859012419209,0.52,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,40,-31,2022-05-14T02:00:00+00:00,TRAIN,1,24,0,0,1,1,11.0,13.0,15.5,19.3,28.900000000000002,37.8,79.19999999999999,79.19999999999999,94.0,63.39762500621201,11.0,0.8147859012419209,0.52,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,41,-30,2022-05-14T03:00:00+00:00,TRAIN,1,24,0,0,1,1,4.2,16.4,19.0,23.0,32.400000000000006,41.9,83.3,83.3,98.2,66.925625006212,4.2,0.8147859012419209,0.503,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,42,-29,2022-05-14T04:00:00+00:00,TRAIN,1,24,0,0,1,1,1.3,16.5,19.5,23.8,33.1,43.099999999999994,84.4,84.4,99.5,68.017625006212,1.3,0.8147859012419209,0.513,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,43,-28,2022-05-14T05:00:00+00:00,TRAIN,1,24,0,0,1,1,0.9,6.4,19.4,24.299999999999997,33.5,43.6,85.2,85.2,100.39999999999999,68.773625006212,0.9,0.8147859012419209,0.515,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,44,-27,2022-05-14T06:00:00+00:00,TRAIN,1,24,0,0,1,1,0.4,2.6,18.999999999999996,23.999999999999996,33.400000000000006,43.599999999999994,85.39999999999999,85.39999999999999,100.8,69.10962500621201,0.4,0.8147859012419209,0.512,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,45,-26,2022-05-14T07:00:00+00:00,TRAIN,1,24,0,0,1,1,0.3,1.6,18.099999999999998,23.799999999999997,33.400000000000006,43.8,85.6,85.6,101.10000000000001,69.36162500621201,0.3,0.8147859012419209,0.51,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,46,-25,2022-05-14T08:00:00+00:00,TRAIN,1,24,0,0,1,1,1.5,2.2,8.600000000000001,24.099999999999998,34.5,45.2,86.9,86.9,102.5,70.62162500621201,1.5,0.8147859012419209,0.515,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
SEQ_HIST_EV-08_Tminus24h,EV-08,EV-08_T24h,AS-DIMA-HASAO-01,Assam,Dima Hasao,25.178,93.023,2022-05-15T09:00:00+00:00,47,-24,2022-05-14T09:00:00+00:00,TRAIN,1,24,0,0,1,1,3.0,4.8,7.4,26.4,35.7,48.1,89.8,89.8,105.0,73.14162500621201,3.0,0.8147859012419209,0.518,0.42,14.391860778640734,20.162183742587494,1.0,,,,,40.0,185.0,510.0,-0.06,,,,0,0.0,999.0,0.91
